row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,26_Sample_RYTA006_1.mzML Peak height,19_Sample_RYMG001_2.mzML Peak height,38_Sample_ER001_2.mzML Peak height,43_Sample_ER001_3.mzML Peak height,30_Sample_RGB004_3.mzML Peak height,33_Sample_ATA001_1.mzML Peak height,31_Sample_FIED001_3.mzML Peak height,32_Sample_ATA001_3.mzML Peak height,22_Sample_ATA001_2.mzML Peak height,40_Sample_RYMG001_1.mzML Peak height,27_Sample_RIG005_3.mzML Peak height,28_Qc3_3.mzML Peak height,37_Sample_RIG005_1.mzML Peak height,4_Blanco.mzML Peak height,20_Sample_ER001_1.mzML Peak height,34_Qc1_2.mzML Peak height,42_Sample_RIG005_2.mzML Peak height,25_Sample_RYTA006_3.mzML Peak height,29_Sample_RGB004_1.mzML Peak height,35_Sample_RGY001_2.mzML Peak height,23_RIG003_2.mzML Peak height,16_Sample_RYMG001_3.mzML Peak height,11_Sample_FIED001_2.mzML Peak height,15_QC1_4.mzML Peak height,36_Sample_RGB004_2.mzML Peak height,18_Sample_FIED001_1.mzML Peak height,44_Qc2_5.mzML Peak height,21_Qc2_2.mzML Peak height,14_Sample_RYTA006_2.mzML Peak height,12_Sample_RGY001_3.mzML Peak height,45_Qc3_2.mzML Peak height,13_Sample_RIG003_3.mzML Peak height,8_Qc2_3.mzML Peak height,7_Qc1_5.mzML Peak height,17_Sample_RGY001_1.mzML Peak height,10_RIG003_1.mzML Peak height,41_Qc2_4.mzML Peak height,
1530,105.07914702753995,11.5824995,,,,,,,,,,,0,0,0,0,0,0,0,0,0,146.0,175.0,166.0,268.0,0,0,0,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0,
1531,43.0,11.588333,,,,,,,,,,,180.0,0,0,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.0,0,0,0,0,162.0,0,0,0,0,0,0,346.0,260.0,0,0,0,
1532,66.98981582360334,11.59,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0,0,
1533,69.0,11.595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1534,71.00834956623802,11.605,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.0,0,0,0,0,0,
1535,57.0,11.65,,,,,,,,,,,0,0,0,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1536,45.0,11.665001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.0,0,0,0,0,186.0,0,0,0,0,0,0,223.0,
1537,136.09659559611185,11.679999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.0,0,0,0,0,0,0,0,0,0,0,0,0,
1538,74.00935904774657,11.684999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,
1539,50.99853809809588,11.69125,,,,,,,,,,,0,0,0,0,186.0,0,0,0,0,0,0,0,170.0,0,0,0,0,0,170.0,0,0,0,0,0,314.0,0,0,0,0,0,0,0,0,0,0,0,0,
1540,89.01678755473142,11.691428,,,,,,,,,,,0,0,0,0,230.0,0,0,0,0,0,0,0,276.0,0,0,0,162.0,0,236.0,0,0,0,0,0,537.0,0,0,0,0,0,0,0,146.0,0,0,0,206.0,
1541,77.00759914467375,11.692499,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.0,0,0,0,0,0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,
1542,63.00299292476852,11.692999,,,,,,,,,,,0,0,0,0,193.0,0,0,0,0,0,0,0,273.0,0,0,0,0,0,194.0,0,0,0,0,0,459.0,0,0,0,0,0,0,0,0,0,0,0,183.0,
1543,65.0063897347935,11.698572,,,,,,,,,,,0,0,0,0,679.0,0,0,0,0,169.0,0,225.0,564.0,0,0,183.0,0,0,811.0,337.0,0,0,0,0,1257.0,0,0,228.0,0,226.0,207.0,0,316.0,0,238.0,0,379.0,
1544,91.04563946894221,11.704843,,,,,,,,,,,0,407.0,688.0,415.0,5583.0,417.0,527.0,454.0,345.0,739.0,1529.0,1141.0,3559.0,0,263.0,889.0,0,150.0,6104.0,2111.0,0,386.0,318.0,479.0,8670.0,306.0,679.0,1141.0,0,1446.0,1172.0,238.0,1623.0,527.0,1505.0,274.0,2116.0,
1545,43.0,11.71,,,,,,,,,,,0,0,198.0,0,263.0,0,0,0,0,0,0,0,0,0,0,233.0,0,0,0,295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1546,105.09282762940772,11.713333,,,,,,,,,,,0,0,0,0,185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.0,0,0,0,0,0,284.0,0,0,0,0,0,0,0,0,0,0,0,0,
1547,43.99244455973307,11.715,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1548,44.99999999999999,11.745,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1549,54.98925558336494,11.745,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0,0,0,0,0,0,0,0,0,0,0,0,0,
1550,43.0,11.7575,,,,,,,,,,,0,0,0,185.0,0,0,0,177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1551,59.975593592756894,11.775,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1552,43.99379508953859,11.8,,,,,,,,,,,0,0,0,214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1553,45.0,11.815001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.0,0,0,0,0,0,0,0,
1554,42.997905876110124,11.815714,,,,,,,,,,,0,217.0,0,0,0,167.0,180.0,0,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.0,0,0,182.0,0,0,0,0,0,0,0,225.0,0,0,0,
1555,76.99864874609675,11.823334,,,,,,,,,,,0,0,0,0,164.0,0,0,0,0,0,170.0,156.0,330.0,0,0,0,0,0,214.0,0,0,0,0,0,362.0,0,0,143.0,0,0,0,0,180.0,0,0,0,204.0,
1556,105.07664517867715,11.827,,,,,,,,,,,0,0,0,0,177.0,0,0,0,0,0,183.0,161.0,405.0,0,0,0,214.0,0,0,0,0,0,0,0,434.0,0,0,178.0,0,0,191.0,0,210.0,0,0,0,215.0,
1557,57.00101347621179,11.830937,,,,,,,,,,,207.0,0,0,174.0,0,396.0,0,455.0,411.0,0,239.0,164.0,151.0,282.0,0,0,217.0,0,0,0,286.0,0,0,154.0,0,0,0,0,143.0,0,0,270.0,167.0,148.0,0,0,0,
1558,51.00000000000001,11.835,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1559,55.0,11.84,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,0,
1560,68.99372690487267,11.846667,,,,,,,,,,,145.0,0,153.0,153.0,0,0,0,0,0,0,0,153.0,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.0,0,0,0,0,
1561,70.99116772410254,11.8475,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0,0,
1562,43.981888522991554,11.87,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1563,109.00675290343277,11.89,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.0,0,0,0,0,0,0,0,
1564,65.0,11.92,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.0,0,0,0,0,0,0,0,0,0,0,0,0,
1565,91.03081725710098,11.923462,,,,,,,,,,,0,0,351.0,255.0,430.0,564.0,0,563.0,472.0,308.0,900.0,0,1043.0,0,191.0,0,1078.0,0,0,0,226.0,0,0,0,0,0,324.0,0,0,0,0,0,0,0,0,0,0,
1566,39.99256560705281,11.925,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1086.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1567,78.99657929181996,11.93,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.0,145.0,0,0,0,146.0,0,0,
1568,104.04337522925836,11.930454,,,,,,,,,,,0,0,807.0,649.0,415.0,0,0,0,0,153.0,0,0,0,0,612.0,0,0,0,457.0,481.0,0,156.0,0,0,532.0,0,0,0,0,452.0,0,0,0,0,476.0,0,0,
1569,42.996822370303306,11.934167,,,,,,,,,,,0,0,550.0,465.0,0,0,0,313.0,252.0,0,0,0,0,0,414.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.0,0,0,0,
1570,70.99562760969987,11.965,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.0,0,0,265.0,0,0,0,0,0,0,0,0,0,0,239.0,0,0,0,0,0,
1571,84.99044039744251,11.965,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0,0,
1572,39.98965342235671,11.990001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1573,74.03792752698904,11.995,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,381.0,0,536.0,0,0,0,486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1574,53.00772210480368,11.998333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,225.0,0,377.0,0,0,0,332.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1575,39.04999923706055,12.002501,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1922.0,0,0,0,1610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1576,92.06074716647575,12.006427,,,,,,,,,,,0,0,0,0,0,0,0,0,0,370.0,2128.0,0,3362.0,0,0,434.0,2939.0,0,0,0,0,0,0,230.0,0,0,345.0,0,0,0,0,0,0,0,0,0,0,
1577,135.0693543433226,12.00682,,,,,,,,,,,0,0,0,0,0,0,0,0,0,769.0,4680.0,694.0,6966.0,0,0,646.0,6306.0,0,0,0,0,0,0,0,0,0,532.0,526.0,0,0,623.0,0,466.0,0,0,0,784.0,
1578,51.01270495591677,12.007001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,215.0,1015.0,0,1695.0,0,0,210.0,1429.0,0,0,0,0,0,0,158.0,0,0,190.0,172.0,0,0,206.0,0,0,0,0,0,222.0,
1579,65.01362116985601,12.007083,,,,,,,,,,,0,0,0,0,0,0,0,0,0,257.0,1037.0,282.0,1999.0,0,0,236.0,1724.0,0,0,0,0,140.0,0,182.0,0,0,0,231.0,0,0,0,0,0,185.0,0,148.0,290.0,
1580,63.00679983532543,12.008751,,,,,,,,,,,0,0,0,0,0,0,0,0,0,220.0,1343.0,226.0,2177.0,0,0,249.0,1903.0,0,0,0,0,0,0,0,0,0,191.0,190.0,0,0,234.0,0,220.0,150.0,0,0,316.0,
1581,107.04895644385047,12.009687,,,,,,,,,,,0,172.0,172.0,0,0,0,0,0,0,473.0,2874.0,498.0,4518.0,0,0,428.0,3974.0,0,0,0,0,204.0,0,290.0,0,0,430.0,353.0,0,0,424.0,0,351.0,222.0,0,0,520.0,
1582,77.02464912438178,12.012825,,,,,,,,,,,0,314.0,262.0,212.0,0,0,0,0,0,711.0,4310.0,674.0,6973.0,0,0,713.0,6199.0,0,199.0,0,212.0,286.0,0,442.0,0,0,701.0,563.0,0,156.0,727.0,247.0,502.0,364.0,150.0,199.0,911.0,
1583,105.03108027112121,12.016666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.0,0,0,0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0,0,
1584,78.98778871946698,12.02,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.0,0,0,0,0,0,
1585,119.02949577287873,12.02,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,279.0,0,0,0,0,0,0,0,0,0,234.0,0,0,0,0,0,0,0,0,0,0,209.0,0,0,0,258.0,0,
1586,45.00451948216666,12.022501,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,257.0,0,0,0,0,0,0,273.0,0,0,0,0,254.0,0,0,0,0,220.0,0,0,0,0,0,0,0,
1587,87.03072980407882,12.023749,,,,,,,,,,,0,0,0,0,185.0,161.0,148.0,0,0,238.0,0,185.0,263.0,0,0,212.0,193.0,0,228.0,250.0,0,0,0,0,348.0,0,0,255.0,0,177.0,215.0,0,201.0,0,0,0,242.0,
1588,66.99467813639697,12.025,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1589,98.08023251556769,12.025,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.0,0,0,0,0,0,0,0,0,0,0,0,0,
1590,57.02361632373347,12.0295315,,,,,,,,,,,0,257.0,433.0,268.0,386.0,402.0,314.0,250.0,180.0,686.0,529.0,511.0,751.0,0,158.0,570.0,585.0,0,601.0,810.0,268.0,236.0,0,242.0,740.0,175.0,353.0,711.0,0,511.0,636.0,305.0,514.0,206.0,319.0,455.0,850.0,
1591,73.01485643941635,12.029843,,,,,,,,,,,0,0,353.0,174.0,407.0,394.0,298.0,233.0,166.0,509.0,487.0,435.0,818.0,0,0,590.0,572.0,220.0,506.0,774.0,183.0,215.0,167.0,193.0,659.0,170.0,473.0,723.0,0,495.0,508.0,252.0,531.0,185.0,314.0,260.0,730.0,
1592,69.00766220142027,12.03,,,,,,,,,,,0,0,148.0,0,178.0,170.0,0,0,0,175.0,206.0,196.0,247.0,0,0,196.0,242.0,0,186.0,250.0,154.0,0,0,0,204.0,0,156.0,215.0,0,177.0,202.0,0,188.0,0,0,185.0,252.0,
1593,60.00746506375625,12.03044,,,,,,,,,,,183.0,408.0,561.0,314.0,666.0,485.0,507.0,338.0,212.0,833.0,676.0,756.0,1142.0,0,0,876.0,777.0,300.0,838.0,1132.0,305.0,342.0,279.0,324.0,1070.0,255.0,579.0,962.0,0,752.0,798.0,370.0,889.0,314.0,462.0,410.0,1110.0,
1594,115.07391244299659,12.03125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,210.0,166.0,185.0,250.0,0,0,0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.0,0,185.0,0,0,0,222.0,
1595,83.04065790773147,12.031428,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,191.0,0,0,143.0,148.0,0,0,0,167.0,0,0,0,201.0,0,0,0,0,0,0,0,0,0,0,169.0,151.0,
1596,55.00453629715394,12.031452,,,,,,,,,,,150.0,217.0,290.0,185.0,230.0,268.0,247.0,0,0,321.0,346.0,318.0,505.0,0,0,406.0,359.0,209.0,327.0,463.0,282.0,167.0,142.0,0,438.0,154.0,262.0,425.0,0,308.0,361.0,289.0,369.0,161.0,194.0,313.0,466.0,
1597,91.03090808477344,12.037222,,,,,,,,,,,0,0,0,0,0,0,0,0,0,314.0,893.0,0,986.0,0,0,0,0,0,0,0,294.0,0,0,214.0,0,0,298.0,0,0,0,0,286.0,0,276.0,0,321.0,0,
1598,39.990530170131976,12.0375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1075.0,0,0,0,1159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1599,42.99875363815011,12.038751,,,,,,,,,,,220.0,318.0,0,0,0,305.0,316.0,0,0,0,0,0,0,145.0,0,0,0,0,0,594.0,303.0,0,244.0,0,0,233.0,0,625.0,177.0,0,0,0,511.0,0,0,0,0,
1600,89.06722730003725,12.065001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,150.0,0,0,0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1601,55.0,12.075,,,,,,,,,,,0,0,0,0,0,0,0,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1602,71.0,12.078751,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,164.0,0,225.0,0,0,0,154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0,
1603,105.09746792606714,12.1175,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,226.0,0,370.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1604,91.08417770266978,12.125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1605,85.0002677770323,12.179643,,,,,,,,,,,0,0,0,0,174.0,0,0,0,0,0,183.0,0,153.0,0,0,0,230.0,0,182.0,337.0,166.0,0,0,142.0,215.0,0,175.0,0,0,282.0,0,146.0,0,0,289.0,0,167.0,
1606,79.00253491493264,12.1849985,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,153.0,0,170.0,0,0,0,161.0,0,0,153.0,154.0,0,0,0,0,0,0,0,0,0,0,193.0,0,0,0,0,0,
1607,66.99656149553473,12.195,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.0,0,0,0,161.0,0,
1608,90.98748764492429,12.21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1609,54.99712224935795,12.212223,,,,,,,,,,,169.0,0,0,151.0,0,0,0,0,0,0,0,198.0,0,0,0,0,0,204.0,0,196.0,185.0,0,0,0,0,0,0,185.0,0,220.0,0,0,0,0,164.0,0,0,
1610,42.99753660417869,12.213125,,,,,,,,,,,217.0,0,263.0,244.0,0,0,0,185.0,169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,0,0,236.0,358.0,0,0,0,0,0,0,0,
1611,51.00000000000001,12.225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1612,56.99699421365361,12.228333,,,,,,,,,,,0,0,0,161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.0,0,0,0,0,0,0,0,0,0,0,0,158.0,0,0,
1613,105.00216179422756,12.228333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.0,0,0,0,0,0,0,0,0,0,356.0,0,0,0,0,350.0,0,0,
1614,76.99826415972673,12.2300005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.0,0,0,0,0,0,0,0,0,0,236.0,0,0,0,0,206.0,0,0,
1615,43.99165758586062,12.245,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1616,68.99329273007663,12.253749,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,142.0,0,0,0,0,0,0,0,0,178.0,0,0,0,0,0,0,0,0,0,0,214.0,0,0,0,159.0,0,
1617,63.0,12.265,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1618,107.09999847412107,12.275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1619,59.99035225989114,12.29,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1620,44.0,12.304999,,,,,,,,,,,0,0,0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621,105.02468970426892,12.308437,,,,,,,,,,,0,419.0,0,0,0,0,0,0,0,442.0,901.0,214.0,897.0,0,0,266.0,911.0,0,0,0,0,372.0,0,225.0,158.0,0,278.0,246.0,0,0,234.0,0,242.0,194.0,0,0,348.0,
1622,77.0092557548866,12.31206,,,,,,,,,,,0,257.0,0,0,0,0,0,0,0,276.0,504.0,190.0,491.0,0,0,194.0,548.0,0,0,0,447.0,238.0,0,210.0,0,0,207.0,218.0,0,0,174.0,414.0,194.0,0,0,564.0,239.0,
1623,44.99035637644239,12.3125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.0,0,0,0,0,0,0,0,0,0,182.0,0,0,0,0,0,0,0,
1624,50.999878114343225,12.313571,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,183.0,0,209.0,0,0,0,215.0,0,0,0,289.0,0,0,0,0,0,0,0,0,0,0,286.0,0,0,0,329.0,161.0,
1625,103.05310906918953,12.316667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.0,0,0,0,0,0,0,0,0,0,0,457.0,0,0,0,517.0,0,
1626,55.01320664371763,12.33,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.0,0,
1627,43.00273975668106,12.3341675,,,,,,,,,,,0,0,0,0,0,0,212.0,0,0,0,0,0,0,0,0,545.0,0,0,0,0,544.0,0,0,306.0,0,0,364.0,604.0,0,0,474.0,542.0,566.0,281.0,0,996.0,661.0,
1628,57.00725296426611,12.335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.0,0,166.0,0,0,0,0,0,0,0,0,0,0,0,145.0,0,0,0,0,0,0,
1629,71.0105485860602,12.338,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,207.0,0,0,0,265.0,0,0,143.0,0,356.0,0,0,0,0,0,0,286.0,0,0,260.0,361.0,313.0,0,0,694.0,437.0,
1630,65.00244471906123,12.343,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,193.0,150.0,0,0,164.0,148.0,
1631,91.01371768248298,12.34611,,,,,,,,,,,0,0,0,0,0,0,231.0,0,0,435.0,0,0,0,0,0,0,0,0,0,303.0,478.0,0,0,258.0,0,0,0,0,0,257.0,0,458.0,0,0,231.0,463.0,0,
1632,81.06478691950042,12.348332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.0,0,0,0,0,0,0,0,0,0,0,505.0,0,0,0,484.0,0,
1633,119.05226520953643,12.349167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,151.0,322.0,0,0,0,0,0,0,0,201.0,0,0,0,0,0,0,0,0,0,0,255.0,0,0,146.0,215.0,0,
1634,89.0,12.37,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0,0,0,0,0,0,0,0,0,0,0,0,0,
1635,69.0,12.39,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,
1636,60.00226563892329,12.3933325,,,,,,,,,,,0,0,0,0,0,0,162.0,0,0,0,0,0,0,0,0,0,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.0,0,0,0,
1637,45.0,12.395,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.0,0,0,
1638,43.0,12.398,,,,,,,,,,,196.0,0,0,183.0,0,0,0,194.0,0,0,0,0,0,0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.0,0,0,0,0,0,0,0,0,
1639,57.021060771880805,12.425,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1640,58.998214953682265,12.43375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.0,0,0,0,0,0,0,0,0,0,0,350.0,146.0,0,0,282.0,0,
1641,111.0,12.434999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1642,95.01110173614931,12.445001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0,0,
1643,43.996745308505034,12.45,,,,,,,,,,,0,0,0,207.0,0,0,0,0,0,0,0,0,0,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1644,59.99999999999999,12.45,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0,0,0,0,0,0,0,
1645,40.0,12.455,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1086.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1646,67.00157053919418,12.47,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.0,0,0,0,0,
